cid,Iso_smiles,Type,Canonical_smiles
34365251,C1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@@H](O)[C@@H]1O
44240813,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)F)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1F
44283163,C1=NC(=C2C(=N1)N(C(=N2)Br)[C@H]3C([C@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](CO)[C@H](O)C1O
44329981,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C3=C(N=CN=C32)N)C(=O)N)O)O,Adenosine,C[C@H]1O[C@@H](n2cc(C(N)=O)c3c(N)ncnc32)[C@H](O)[C@@H]1O
44330586,C1=CN(C2=NC=NC(=C21)N)[C@H]3C([C@H]([C@H](O3)CO)O)O,Adenosine,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@H](O)C1O
44372794,CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN(C3=N)O)O)O,Adenosine,CCNC(=O)C1OC(n2cnc3c(=N)n(O)cnc32)C(O)C1O
44400589,CN1C2=NC=NC3=C2C(=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O)C(=N1)N,Adenosine,CN1N=C(N)c2cn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23
44401683,CCCCSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,CCCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
44432644,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CN=[N+]=[N-])O)O)N,Adenosine,[N-]=[N+]=NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
44567065,CN1C(=CC=[N+](C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Adenosine,Cn1c(N)cc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
44626655,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN=C2Cl)F,Adenosine,OC[C@H]1O[C@@H](n2cc(F)c3c(Cl)ncnc32)[C@H](O)[C@@H]1O
44629847,C1=NC2=C(N=C(N=C2N1[C@H]3C([C@@H]([C@H](O3)CO)O)O)Cl)N,Adenosine,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1O
44629860,C1=NC2=C(C(=N1)Cl)N=CN2[C@H]3C([C@@H]([C@H](O3)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3c(Cl)ncnc32)C(O)[C@@H]1O
44629881,C1=NC2=C(N1[C@H]3C([C@@H]([C@H](O3)CO)O)O)N=C(N=C2Cl)N,Adenosine,Nc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)C3O)c2n1
44629914,C1=NC2=C(N=C(N=C2N1[C@H]3C([C@@H]([C@H](O3)CO)O)O)F)N,Adenosine,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1O
45039261,C1=NC2=C(N=C(N=C2N1[C@H]3C([C@H]([C@H](O3)CO)O)O)F)N,Adenosine,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)C1O
45357254,C1=NC2=C(N1[C@H]3C(C([C@H](O3)CO)O)O)N=C(N=C2Cl)N,Adenosine,Nc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
45484443,C#CCSC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,C#CCSc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
46173764,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)N)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](N)[C@H]1O
46705411,C1=NC2=C(N=C(N=C2N1C3[C@H](C([C@H](O3)CO)O)O)F)N,Adenosine,Nc1nc(F)nc2c1ncn2C1O[C@H](CO)C(O)[C@@H]1O
46876980,C#CC1=C(N=CN1C2[C@@H]([C@@H]([C@H](O2)CO)O)O)C#N,Adenosine,C#Cc1c(C#N)ncn1C1O[C@H](CO)[C@@H](O)[C@H]1O
49849557,C1=NC2C(C(=N1)N)N=CN2[13C@H]3[13C@@H]([13C@@H]([13C@H](O3)[13CH2]O)O)O,Adenosine,NC1=NC=NC2C1N=CN2[13C@@H]1O[13C@H]([13CH2]O)[13C@@H](O)[13C@H]1O
53243689,CC1=CC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(F)(F)F,Adenosine,Cc1cc(C(F)(F)F)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
53384930,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H](C([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C(O)[C@@H]1O
53635391,CN1C(=CCN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Adenosine,CN1C(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CC=C1N
54192124,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CCl)Cl,Adenosine,Nc1ncnc2c1ncn2[C@H]1C[C@H](Cl)[C@@H](CCl)O1
54297338,C1=CN2C(=NN=C2C(=N1)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,Nc1nccn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nnc12
54417000,CC(=O)N[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,CC(=O)N[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O
54428325,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C(N)O)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(N)O)[C@@H](O)[C@H]1O
54471624,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C(O)I)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(O)I)[C@@H](O)[C@H]1O
54537864,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC=O,Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
54732806,C1=NC(=C2C(=N1)N(C=N2)[C@H]3C(C([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O
56627067,C[C@H]([C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)O,Adenosine,C[C@@H](O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
56632024,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)C(C(=O)O)O)O,Adenosine,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](C(O)C(=O)O)O1
56634843,COC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)OC)OC,Adenosine,COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC)[C@@H]1OC
56968162,CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,Cc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
56977943,C1[C@H](O[C@H]([C@@H]1F)N2C=NC3=C(N=C(N=C32)Cl)N)CO,Adenosine,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1F
57246734,C1[C@@H]([C@H](OC1N2C=NC3=C2N=CN=C3Cl)CO)O,Adenosine,OC[C@H]1OC(n2cnc3c(Cl)ncnc32)C[C@@H]1O
57251389,C[N+](C)(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,C[N+](C)(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
57349456,CNC1=C2C(=NC=N1)N(C(=N2)Br)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CNc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
59891165,C1[C@H](O[C@H](C1O)CO)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1CC(O)[C@H](CO)O1
66599986,CN1C=NC(=C2C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,CN1C=NC(N)=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C21
66811505,CN1CN(C2=NC=NC(=C21)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CN1CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c21
67228673,CNC1=C2C(=NC(=N1)SC)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CNc1nc(SC)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
67644571,CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)OC)N,Adenosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)nc(C)nc21
68742335,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CN)O)O)F)N,Adenosine,NC[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O
69078418,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)CO)O)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
69454489,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)N)N)N,Adenosine,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3N)c2n1
69527463,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C3=NC=NC(=C3N=C2Cl)N)CO)O,Adenosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(Cl)nc2c(N)ncnc21
69621407,C[C@H]1[C@@H](C[C@H](O1)N2C=NC3=C(N=CN=C32)N)O,Adenosine,C[C@@H]1O[C@H](n2cnc3c(N)ncnc32)C[C@H]1O
70684952,C1=NC(=C2C(=N1)N(N=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
70697554,C1=CN=CC2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3cnccc32)[C@H](O)[C@@H]1O
70928815,CC1(O[C@@H]2[C@H](O[C@H]([C@@H]2O1)C3=CC=C4N3N=CN=C4N)CO)C,Adenosine,CC1(C)O[C@H]2[C@H](c3ccc4c(N)ncnn34)O[C@H](CO)[C@H]2O1
71229475,C[C@H]([C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC3=C(N=CN=C32)N)(C)O)O)O,Adenosine,C[C@@H](O)[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@](C)(O)[C@@H]1O
71302592,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=NC3C2=NC(=NC3=O)N)CO)O,Adenosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2C(=O)N=C(N)N=C21
71309464,[2H]C([2H])([C@@H]1[C@H](C[C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,[2H]C([2H])(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@@H]1O
71340416,C1C(OC1N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2C1CC(CO)O1
71351698,CC1(NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C,Adenosine,CC1(C)NC(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2N1
71352385,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CF)F)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](F)[C@H]1O
71368152,CC(=O)O[C@H]1C[C@@H](O[C@@H]1CF)N2C=NC3=C(N=C(N=C32)F)N,Adenosine,CC(=O)O[C@H]1C[C@H](n2cnc3c(N)nc(F)nc32)O[C@@H]1CF
71369906,CC1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)SC)N,Adenosine,CSc1nc(N)c2nc(C)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
71371189,CN(C)C1=NC=NC2=C1N=C(N2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)N=[N+]=[N-])SC,Adenosine,CSc1nc2c(N(C)C)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1N=[N+]=[N-]
71371190,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)N,Adenosine,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1N
71380931,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=NC=NC(=C3N=C2Br)N)O)O,Adenosine,C[C@H]1O[C@@H](n2c(Br)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
71401941,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CN=[N+]=[N-])N=[N+]=[N-])O)N,Adenosine,[N-]=[N+]=NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1N=[N+]=[N-]
71404160,CCN1C(=C2C(=NC1=O)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,CCn1c(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2nc1=O
71406419,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NC(=O)CO)CO)O,Adenosine,O=C(CO)Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
71414969,C1CC1NC2=C3C(=NC=N2)N(C(=N3)Cl)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2c(Cl)nc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O
71431203,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@]([C@H](O3)CO)(O)P(=O)([O-])[O-])O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@](O)(P(=O)([O-])[O-])[C@H]1O
71487589,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C(N=CN=C32)N)C(C)(C)O)O)O,Adenosine,CC(C)(O)[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@](C)(O)[C@@H]1O
71539358,C1=NC(=S)N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2cncnc2=S)[C@H](O)[C@@H]1O
71539359,CN(C)C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CN(C)c1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1
71732376,COC1=NC(=NC(=C1)C(F)(F)F)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,COc1cc(C(F)(F)F)nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
71732377,COC1=NC(=NC(=C1)C(F)F)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,COc1cc(C(F)F)nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
71744251,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)N)N)N,Adenosine,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3N)c2n1
71776184,C1=NC(=C2C(=N1)N(C=N2)[13C@H]3[13C@@H]([13C@@H]([13C@H](O3)[13CH2]O)O)O)N,Adenosine,Nc1ncnc2c1ncn2[13C@@H]1O[13C@H]([13CH2]O)[13C@@H](O)[13C@H]1O
73265308,C1=NC(=C2C(=N1)N(C(=N2)Cl)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1nc(Cl)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
76973118,C1=NC(=NN1[13C@H]2[13C@@H]([13C@@H]([13C@H](O2)[13CH2]O)O)O)C(=O)N,Adenosine,NC(=O)c1ncn([13C@@H]2O[13C@H]([13CH2]O)[13C@@H](O)[13C@H]2O)n1
77844502,CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)F)O,Adenosine,Cc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O
77844503,C1=COC(=C1)C2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)F)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1F
77844690,C1=C2C(=NC(=N1)N)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)F)O,Adenosine,Nc1ncc2ncn([C@@H]3O[C@H](CO)[C@@H](F)[C@H]3O)c2n1
87150598,CSC1=NC2=C(C(=N1)Cl)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CSc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
89858725,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=S)(O)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(O)(O)=S)[C@H]1O
90348021,C[C@@H]([C@@H]1[C@@H]2[C@]([C@@H](O1)N3C=CC4=C(N=CN=C43)N)(OC(O2)(C)C)C)O,Adenosine,C[C@H](O)[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@]2(C)OC(C)(C)O[C@H]12
91084800,COC1=NC=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,COc1ncc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
91150325,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N)F,Adenosine,Nc1ncnc2c1c(F)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
91483617,C=CC1=NC2=C(N=CN=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)N,Adenosine,C=Cc1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1
91524621,[2H]C1=NC2=C(N=CN=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)N,Adenosine,[2H]c1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1
91668483,C1=NC(=O)C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,O=C1N=CN=C2C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
91927745,C1=N[13C](=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[13C](=O)N,Adenosine,N[13C](=O)[13c]1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
92131873,CO[C@H]1[C@H](O[C@H](C1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,CO[C@@H]1C(O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO
93982611,C#CCO[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,C#CCO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O
93982631,CC1=C2C=CN(C2=CC=C1)[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine,Cc1cccc2c1ccn2[C@H]1C[C@H](O)[C@@H](CO)O1
100932477,C1=NC2=NC3=C(C(=O)N2N1)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine,O=c1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2nc2nc[nH]n12
100938413,C1=C2C(=C(N=C1Cl)Cl)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3c(Cl)nc(Cl)cc32)[C@H](O)[C@@H]1O
100998153,C[N+](C)(C)C1=NC=NC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine,C[N+](C)(C)c1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
100998155,C[N+](C)(C)C1=NC(=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,C[N+](C)(C)c1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
101011598,COC(=N)C1=C(N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Adenosine,COC(=N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
101039156,CN1C=NC2=C(C1=N)NC(=O)N2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,Cn1cnc2c([nH]c(=O)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N
101784714,CC1=NC(=C2C(=N1)N(C(=N2)C)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,Cc1nc(N)c2nc(C)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
101947567,COC1=NC(=NC2=C1C(=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)I)N,Adenosine,COc1nc(N)nc2c1c(I)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
102067368,C1=NC(=C2C(=N1)N(C(=O)N2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1n(N)c(=O)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
102152336,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN(C2=O)CCO,Adenosine,O=c1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2ncn1CCO
102301571,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=NC3=CN=C(N=C32)N)CO)O,Adenosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2cnc(N)nc21
102339225,C#CCO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)N)N)CO)O,Adenosine,C#CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)nc(N)nc21
102381544,CC#CC1=CN(C2=NC=NC(=C12)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12
102381563,COC1=NC=NC2=C1C(=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)F,Adenosine,COc1ncnc2c1c(F)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
102428366,CN(C)C1=NC=NC2=C1N=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CN(C)c1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
102504521,C[C@H]1[C@H]([C@@H](O[C@@H]1[C@@H](CO)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine,C[C@@H]1[C@@H]([C@H](O)CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O
118989478,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H](/C(=C/F)/O3)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O/C(=C\F)[C@H](O)[C@H]1O
118991702,CN(C)/C=N\\C1=C2C(=NC(=O)N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,CN(C)/C=N\c1[nH]c(=O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
118992169,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(NC(=O)N=C32)N)CO)O)O,Adenosine,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)[nH]c(=O)nc21
122129480,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=CC2=O)O)CO)O)O,Adenosine,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(O)cc1=O
122130785,C1=NC(=O)C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F,Adenosine,O=C1N=CN=C2C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
122707085,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)N)O)O,Adenosine,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(N)nc32)[C@H](O)[C@@H]1O
124223956,C1=C2C(=NC(=N1)N)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)F)O,Adenosine,Nc1ncc2ncn([C@@H]3O[C@H](CO)[C@H](F)[C@H]3O)c2n1
126567501,C1=C(N2C(=N1)C(=NC=N2)N)C3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,Nc1ncnn2c(C3O[C@H](CO)[C@@H](O)[C@H]3O)cnc12
126567728,C1=NC(=C2C(=N1)N(N=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N,Adenosine,Nc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
126567807,C1=CN=C2C(=C1N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F,Adenosine,Nc1ccnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
126968624,C1=C2C(=C(N=C1Cl)N)N=CN2[C@H]3C([C@@H]([C@H](O3)CO)O)O,Adenosine,Nc1nc(Cl)cc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1O
