cid,Iso_smiles,Type
160067,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@]4([C@@H]3O4)CO)O)O)N,Adenosine
163888,C1COC2=C3C(=NC(=N)N21)N(C=N3)C4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
163947,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C(N=C(N=C32)Br)N,Adenosine
167321,C[S+](C)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
172963,CN1C=NC(=N)C2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
175228,C1=C([C@@H]([C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)O)CO,Adenosine
176826,CO[C@H]1[C@H]([C@@H](OC1=C)N2C=C(C3=C(N=CN=C32)N)C#N)O,Adenosine
188350,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC3=C(N=CN=C32)N)O)O,Adenosine
189237,C1=CN(C2=NC=NC(=C21)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)N)O)O,Adenosine
189495,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)N)O)O)Br)N,Adenosine
189898,C=CC1=NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
191759,C1=NC2=C(N=NN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,Adenosine
191803,C1C=C(N(C(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CCF)N,Adenosine
194168,C1=NC(C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)CO,Adenosine
195909,CN1C=NC(=N)C2=C1N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine
196433,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)Cl)N,Adenosine
196459,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)I)N,Adenosine
196709,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=C(N=C32)Br)N)CO,Adenosine
196710,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=C(N=C32)I)N)CO,Adenosine
196788,C#C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
197610,C1=NC2=C(C(=N1)Cl)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)F,Adenosine
215493,CC(C)NC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
217704,CN(C)C(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
233065,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)OC,Adenosine
245694,CNC1=C2C(=NC=N1)N(C=N2)C3CCCO3,Adenosine
248010,C1C(OC(C1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
254843,C1C2C(C(O1)C(O2)N3C=NC4=C(N=CN=C43)N)O,Adenosine
260474,CC(=O)NC1=C2C(=NC=N1)N(C(=O)N2)C3C(C(C(O3)CO)O)O,Adenosine
289637,C1CN(C(=O)C1N2C=NC3=C(N=CN=C32)N)CCO,Adenosine
317398,COC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,Adenosine
324310,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)Br)N,Adenosine
365526,C1[C@@H](OCC1CO)N2C=NC3=C(N=CN=C32)N,Adenosine
395997,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)NO,Adenosine
401060,CC1=C2C(=NC=C1)N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine
439541,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)N)N,Adenosine
439686,C1C(=O)C2=C(NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
439866,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NCC3=O)CO)O,Adenosine
439920,C1=CN=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine
440393,C1=NC(C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O,Adenosine
444171,C1CC(=O)[C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O,Adenosine
444450,C1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,Adenosine
446940,C1=NC(=C2C(=N1)N(N=C2I)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
447069,C[S+](CCON)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
448378,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@H]([C@@H](O3)CO)O)O)N,Adenosine
448820,C1=C(N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Adenosine
451451,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3C=C[C@H](O3)CO,Adenosine
451522,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H](C[C@H](O3)CO)F,Adenosine
451616,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CN)F)O)N,Adenosine
451874,C1[C@H](O[C@H]([C@@H]1Br)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
451877,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]4[C@@H](O4)[C@H](O3)CO)N,Adenosine
451915,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)N)CO,Adenosine
452054,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)C#N)O)N,Adenosine
452061,C1C[C@@H](O[C@@H]1CO)N2C3=NC=NC(=C3N=C2Br)N,Adenosine
452090,C1=C([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)F,Adenosine
452769,CN[C@@H]1[C@H](O[C@H]([C@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
452774,CN(C)[C@@H]1[C@H](O[C@H]([C@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
452775,CCN(CC)[C@@H]1[C@H](O[C@H]([C@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
453168,C1[C@H](O[C@H](CS1)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
453180,C#CC1=C(N=CN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,Adenosine
453996,C1=CN2C=NC3=C(C2=NC1=O)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
454528,C1[C@H](O[C@H](S1)CO)N2C=NC3=C(N=CN=C32)N,Adenosine
454530,C1[C@@H](O[C@H](S1)CO)N2C=NC3=C(N=CN=C32)N,Adenosine
454533,C1[C@H](O[C@H](S1)CO)N2C=NC3=C(N=C(N=C32)F)N,Adenosine
454534,C1[C@@H](O[C@H](S1)CO)N2C=NC3=C(N=C(N=C32)F)N,Adenosine
454983,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3CO[C@H](O3)CO,Adenosine
455179,C1[C@@H](O[C@@H](S1)CO)N2C=NC3=C(N=CN=C32)N,Adenosine
455180,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3CS[C@H](O3)CO,Adenosine
455182,C1[C@@H](O[C@@H](S1)CO)N2C=NC3=C(N=C(N=C32)F)N,Adenosine
455669,C1=CN2C(=CN=C2C(=N1)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
456327,C1=C([C@@H](O[C@H]1CO)N2C=NC3=C(N=CN=C32)N)F,Adenosine
457015,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=NC3=C(N=C(N=C32)N)N,Adenosine
460466,COC1=NC=NC2=C1N=CN2[C@H]3[C@H](C[C@H](O3)CO)F,Adenosine
460467,CCOC1=NC=NC2=C1N=CN2[C@H]3[C@H](C[C@H](O3)CO)F,Adenosine
461404,C1=C([C@@H](O[C@@H]1CO)N2C=NC3=C(N=C(N=C32)F)N)F,Adenosine
464373,C1=C(C2=C(N=C1Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
464374,CNC1=CC(=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Adenosine
464375,CNC1=C2C(=NC=C1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
464377,C1CC1NC2=C3C(=NC=C2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
464379,C1CC(C1)NC2=C3C(=NC=C2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
464388,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(C=CN=C32)N)CO)O,Adenosine
465413,C1[C@@H]([C@H](O[C@@H]1N2C=NC3=C(N=CN=C32)N)CO)CO,Adenosine
466018,C1=C2C(=CC(=C1Cl)Cl)N(C(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
466039,C1=C2C(=CC(=C1Cl)Cl)N(C(=O)N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
466400,C1[C@H](C=C[C@H]1N2C=NC3=C(N=CN=C32)N)CO,Adenosine
466420,C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)F)N,Adenosine
467290,CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H](C[C@H](O3)CO)F,Adenosine
467291,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=CN=C32)NO)CO,Adenosine
467292,CONC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H](C[C@H](O3)CO)F,Adenosine
467294,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=CN=C32)NN)CO,Adenosine
469074,C1C=C[C@@H](C[C@@H]1CO)N2C=NC3=C(N=CN=C32)N,Adenosine
469184,C1[C@H]([C@@H]([C@@H]([C@@H]1O)O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
469441,C1=C(C=C(C2=C1N(C(=N2)N=[N+]=[N-])[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)Cl,Adenosine
469442,C1=C(C=C(C2=C1N(C(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)Cl,Adenosine
469699,C1[C@@H](CO[C@@H]1N2C=NC3=C(N=CN=C32)N)CO,Adenosine
469866,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NN=C2N)Cl,Adenosine
469867,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NN=C2N)Br,Adenosine
469868,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NN=C2N)I,Adenosine
469869,C1[C@@H]([C@H](O[C@H]1N2C=CC3=C2C(=O)NN=C3N)CO)O,Adenosine
470024,C1=NC(=C2C(=C(N(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br)C#N)N,Adenosine
470046,C1=CC2=NC=CN2C(=C1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
470049,C1=C2C(=CC(=C1Cl)Cl)N(C(=N2)Br)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
470053,C1=C2C(=CC(=C1Cl)Cl)N(C(=N2)Cl)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
470065,C[C@H]1[C@H]([C@H]([C@@H](O1)N2C3=CC(=C(C=C3N=C2Br)Cl)Cl)O)O,Adenosine
470067,C[C@H]1[C@H]([C@H]([C@@H](O1)N2C3=CC(=C(C=C3N=C2Cl)Cl)Cl)O)O,Adenosine
470797,C1[C@@H]([C@](O[C@H]1N2C=NC3=C(N=CN=C32)N)(CO)C(F)(F)F)O,Adenosine
471865,C1C(C1=CN2C=NC3=C(N=CN=C32)N)CO,Adenosine
472632,C[C@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine
472633,C1C[C@H]([C@H]([C@@H]1N2C=CC3=C(N=CN=C32)N)O)O,Adenosine
472635,CO[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
472636,C1=C(C2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Adenosine
472637,C1=C(C2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)F,Adenosine
472638,C#C[C@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine
472655,C[C@@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine
472656,C#C[C@@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine
472657,C=C[C@@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine
472658,CC[C@@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N)O,Adenosine
473083,C1[C@@H]([C@H](O[C@H]1N2C=NC3=CC(=C(C=C32)Cl)Cl)CO)O,Adenosine
475501,C1[C@@H]2[C@@H]([C@@H](CO2)O)O[C@H]1N3C=NC4=C(N=CN=C43)N,Adenosine
475524,C1=C([C@@H](O[C@H]1CO)N2C=NC3=C(N=C(N=C32)F)N)F,Adenosine
476406,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H](C[C@@H](O3)CO)F,Adenosine
477547,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(OC2=O)N,Adenosine
477548,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(OC3=O)N)CO)O,Adenosine
477875,CC1=CN2C(=O)C3=C(N=C2N1)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
478559,C1=C2C(=NN=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
478560,CNC1=C2C(=NN=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
478561,C1=NC2=C(N=NN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NN,Adenosine
478563,CSC1=NN=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
479299,C1CN([C@@H]([C@H]1CO)CO)N2C=NC3=C(N=CN=C32)N,Adenosine
481078,C1=CN2C(=O)C3=C(NC2=N1)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
481083,C1=C([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CF,Adenosine
481528,C#C[C@]1([C@H](C[C@@H](O1)N2C=NC3=CN=CN=C32)O)CO,Adenosine
481530,C#C[C@]1([C@H](C[C@@H](O1)N2C=NC3=C(N=C(N=C32)N)N)O)CO,Adenosine
482632,C1=COC(=C1)C2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
489519,C1[C@H]([C@@H](O[C@@H]1N2C=NC3=C(N=CN=C32)N)CO)O,Adenosine
489877,C1=C([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CCO,Adenosine
490263,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C#CCO)C(=O)N,Adenosine
490310,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C#N)O)O)N,Adenosine
490390,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NC(=NC2=O)N,Adenosine
490432,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)N=[N+]=[N-],Adenosine
490433,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)N,Adenosine
490444,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=CC3=C(N=CN=C32)N,Adenosine
490629,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=C(NC2=O)N)Cl,Adenosine
490630,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=C(NC2=O)N)Br,Adenosine
490682,C1=CN(C2=CN=NC(=C21)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
490683,C1=CN(C2=CN=NC(=C21)N)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
490684,C1=C2C(=C(N=N1)N)C(=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine
492032,C1[C@@H](CO[C@@H]([C@H]1O)CO)N2C=NC3=C(N=CN=C32)N,Adenosine
492197,CSC1=NC2=CC(=C(C=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)Cl)Cl,Adenosine
492200,COC1=NC2=CC(=C(C=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)Cl)Cl,Adenosine
492409,CC#CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
492561,C1[C@H]([C@H]([C@@H](O1)N2C3=CC(=C(C=C3N=C2Br)Cl)Cl)O)O,Adenosine
493442,C1CC1NC2=C3C(=NC(=N2)Cl)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
493452,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C2N=C(C=C3N)Cl)CO,Adenosine
493453,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(C=CN=C32)N)CO,Adenosine
493454,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=C(C=C32)Cl)N)CO,Adenosine
494271,C1=C(C2=C(N1)C(=NC=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
495012,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSC(F)(F)F)O)O)N,Adenosine
500247,C1=NC2=C(C(=N1)N)SN=C2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
501517,C[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
501518,CC[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
501519,C=C[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
503009,C1[C@H](O[C@H]([C@H]1N)N2C=NC3=C(N=CN=C32)N)CN,Adenosine
503811,C1[C@H]([C@H]([C@@H](O1)C2=C(N=C3N2C=C(C=C3)Cl)Cl)O)O,Adenosine
506146,C1=C2C(=CC(=C1Cl)Cl)N(N=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
510948,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSC#N)O)O)N,Adenosine
510983,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=[N+]=[N-],Adenosine
511666,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)C(F)(F)F)N,Adenosine
511856,C1[C@@H](O[C@@H](O1)CO)N2C=CC3=C(N=CN=C32)N,Adenosine
511981,C1[C@H](CO[C@H]1N2C=NC3=C(N=CN=C32)N)CO,Adenosine
512136,C1=NN(C2=NC=NC(=C21)C(=O)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
512286,C1=C([C@H]([C@H]([C@@H]1N2C=NC3=C(N=C(N=C32)F)N)O)O)CO,Adenosine
512290,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N)C#N,Adenosine
512291,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N)C(=O)N,Adenosine
512590,C#CC1=NC2=C(N=CN=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)N,Adenosine
512594,CCC1=NC2=C(N=CN=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)N,Adenosine
512595,CCCC1=NC2=C(N=CN=C2N1[C@H]3C[C@@H]([C@H](O3)CO)O)N,Adenosine
512658,C=CC1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
512679,C1=C([C@H]([C@H]([C@@H]1N2C=NC3=C(N=C(N=C32)Cl)N)O)O)CO,Adenosine
512680,C[C@H](C1=C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=C(N=C32)F)N)O,Adenosine
512705,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C2C=CN=C3N)CO,Adenosine
512707,C1[C@@H]([C@H](O[C@H]1C2=C3C(=NN2)C(=NC=N3)N)CO)O,Adenosine
512708,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CCl,Adenosine
512717,C1=NC(=C2C(=C(N(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)Cl)N,Adenosine
512718,C1=NC(=C2C(=C(N(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br)Br)N,Adenosine
512719,CC(C1=CN(C2=NC=NC(=C12)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O,Adenosine
512720,CC(C1=CN(C2=NC=NC(=C12)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)OC,Adenosine
512724,C1=C(C2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)CCCO,Adenosine
513716,C1[C@@H]([C@H](CC1N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
513870,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)N)N)CO)O)O,Adenosine
515223,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)C=O,Adenosine
515224,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)C=O)O,Adenosine
516040,COC1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C=C(C=C2)Cl,Adenosine
516053,C1=C2C(=CC(=C1Cl)Cl)N(C(=N2)Cl)[C@H]3[C@@H]([C@@H]([C@H](O3)CF)O)O,Adenosine
516066,CC1=NSC2=C1N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine
516072,CC1=NSC2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
516074,CC1=NSC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine
516084,CC1=NSC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
586070,CC1(OC2C(OC(C2O1)N3C=NC4=C(N=CN=C43)N)CN=[N+]=[N-])C,Adenosine
638036,C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@@H]([C@H]([C@H](O3)CO)O)O)N,Adenosine
639409,C1[C@@H]([C@H](O[C@H]1N2C3=CC=CC(=C3N=N2)N)CO)O,Adenosine
639614,COC1=NC(=NC2=C1C=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
1362195,COC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
2777912,C1=NC(=C2C(=N1)N(C(=N2)Br)C3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
2823635,CC1(OC2[C@H](O[C@H](C2O1)N3C=NC4=C(N=CN=C43)N)CO)C,Adenosine
3002879,C1[C@@H]([C@H]2C[C@]2([C@H]1O)CO)N3C=NC4=C(N=CN=C43)N,Adenosine
3004988,C1=C2C(=S)NC(=O)N(C2=NC=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3006525,C1=CN(C2=C1C(=S)N=CN2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3006932,C1CNC(=NC1)C2=NN(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3007123,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)Cl)C(=O)N,Adenosine
3007215,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)N=[N+]=[N-])N)C#N,Adenosine
3007217,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)Cl)N)C#N,Adenosine
3007218,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)Br)N)C#N,Adenosine
3007220,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N)C(=O)N,Adenosine
3007223,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)Cl)N)C(=O)N,Adenosine
3007224,C1=C(C2=C(N=CN=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)Br)N)C(=O)N,Adenosine
3007919,C1[C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(N=CN=C32)N)C#N)CO,Adenosine
3007920,C1[C@H]([C@H](O[C@H]1N2C=CC3=C(N=CN=C32)N)CO)O,Adenosine
3008125,CC(=O)O[C@H]1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,Adenosine
3009784,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](S3)CO)O)F)N,Adenosine
3009858,C[C@@]1([C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO)O,Adenosine
3009862,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=CN=CN=C32)CO)O)O,Adenosine
3009936,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C#CCl)O)O)N,Adenosine
3009937,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C#CBr)O)O)N,Adenosine
3010291,C1[C@@H]([C@](O[C@H]1N2C=NC3=C(N=CN=C32)N)(CO)C#N)O,Adenosine
3010376,CNC1=C2C=CN(C2=NC=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
