cid,isosmiles,Type,MLOGP,ALOGP,ESOL,Canonical_smis
11870685,CCO[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)N)CO,Adenosine,0.985898355,-0.3923,-1.744585948,CCO[C@H]1O[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1
11905990,CC1(O[C@@H]2[C@@H](O1)[C@@H](O[C@@H]2C(=O)O)N3C=NC4=C(N=CN=C43)N)C,Adenosine,0.899990903,-1.0762,-1.871970557,CC1(C)O[C@H]2[C@@H](C(=O)O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1
12042143,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O)I)N,Adenosine,0.494908552,-0.9329,-1.967672129,Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O
12071879,C1[C@@H]2[C@@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,Adenosine,0.550129708,-2.0639,-1.548480796,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@@H]2[C@H]1O
12137955,C1=C2C(=NC(=N1)N)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O,Adenosine,-0.751598117,-2.0382,-0.537582511,Nc1ncc2ncn([C@@H]3O[C@H](CO)[C@H](O)[C@H]3O)c2n1
12358318,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)OP(=O)(O)O)O)N,Adenosine,-0.166853094,-2.8304,-0.764656251,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](OP(=O)(O)O)[C@H]1O
12358319,C1=NC(=C2C(=N1)N([14CH]=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-0.345598117,-2.0201,-0.647648978,Nc1ncnc2c1n[14cH]n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
12358322,[2H]C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-0.345598117,-2.0201,-0.641714978,[2H]c1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
12769724,C1=CN=C(C2=C1N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-0.939124099,-1.4514,-0.76396457,Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
12800104,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)N)N,Adenosine,-0.345598117,-2.3097,-0.55504403,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1N
12800105,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)N)O)N,Adenosine,-0.345598117,-2.3097,-0.55504403,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](N)[C@H]1O
12803301,C1=NC(=C2C(=N1)N(C(=N2)I)C3C(C(C(O3)CO)O)O)N,Adenosine,0.494908552,-0.9122,-1.972460729,Nc1ncnc2c1nc(I)n2C1OC(CO)C(O)C1O
12883711,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N=CN(C2=N)O,Adenosine,-0.26442275,-1.9939,-0.70803522,N=c1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c2ncn1O
12939902,C1=NC(=C2C(=N1)N(C(=N2)Br)[C@H]3[C@H]([C@H]([C@H](O3)CO)O)O)N,Adenosine,0.355610565,-1.0349,-1.666379399,Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O
12939904,C1=NC(=C2C(=N1)N(C(=S)N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-0.483598117,-1.2939,-0.895716248,Nc1ncnc2c1[nH]c(=S)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
13009730,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CN=[N+]=[N-])O,Adenosine,0.379155461,na,-1.844935369,[N-]=[N+]=NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@@H]1O
13072931,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@H]([C@H](O3)CO)O)O)F)N,Adenosine,0.069523404,-1.4514,-0.994234366,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O
13093729,CSC1=NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,0.213867882,-0.9366,-1.341904663,CSc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
13097160,CCC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.11408343,-0.8631,-1.152727844,CCc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
13108018,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CCl)O)O)N,Adenosine,0.684875901,-0.8165,-1.651503757,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CCl)[C@@H](O)[C@H]1O
13108042,CC1(O[C@@H]2[C@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)N)CCl)C,Adenosine,1.907299656,-0.0815,-2.735750238,CC1(C)O[C@@H]2[C@@H](CCl)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1
13121583,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)F,Adenosine,1.288860762,-0.3138,-1.798791265,Nc1ncnc2c1ncn2C1CC(F)C(CO)O1
13831573,C1CN1C2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine,0.226908552,-1.2927,-1.030195128,OC[C@H]1O[C@@H](n2cnc3c(N4CC4)ncnc32)[C@H](O)[C@@H]1O
13831580,CSC1=NC=NC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine,0.62120524,0.0346,-1.826884267,CSc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
13832606,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N(C2=O)N)N,Adenosine,-0.71996284,-2.9026,-0.15078605,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1N
13833089,C1=CN(C(=C1)C#N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,-1.256759988,-0.3448,-0.711906076,N#Cc1cccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
13833646,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)N=[N+]=[N-],Adenosine,0.379155461,na,-1.844935369,[N-]=[N+]=NC1CC(n2cnc3c(N)ncnc32)OC1CO
13833648,C1[C@@H]([C@@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)N=[N+]=[N-],Adenosine,0.379155461,na,-1.844935369,[N-]=[N+]=N[C@H]1C[C@H](n2cnc3c(N)ncnc32)O[C@H]1CO
13833767,C1[C@H]([C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)O,Adenosine,-0.345598117,-2.0201,-0.735690978,Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@@H](O)[C@H]1O
13870936,C1C=CC(O1)N2C=NC3=C(N=CN=C32)N,Adenosine,1.511582,-0.0202,-1.864749377,Nc1ncnc2c1ncn2C1C=CCO1
13871052,COC1=NC=CC2=C1C=CN2[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine,0.309195892,0.8231,-1.943715712,COc1nccc2c1ccn2[C@H]1C[C@H](O)[C@@H](CO)O1
13872084,CCN1C=[N+](C2=C1C(=NC(=N2)N)[O-])[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.235916081,-1.857,-0.603584957,CCn1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)nc([O-])c21
13873706,C1[C@@H](O[C@H]([C@H]1F)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.288860762,-0.507,-1.754097665,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)C[C@@H]1F
13873708,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@H]([C@H](O3)CO)F)O)N,Adenosine,0.540531422,-1.0801,-1.296134538,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](F)[C@@H]1O
13965967,CNC1=NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-0.11095675,-1.6697,-0.837518499,CNc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
13989334,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)Cl)Cl)N,Adenosine,1.23391657,0.039,-2.225048238,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1Cl
13993514,C1C(C=CC1O)N2C=NC3=C(N=CN=C32)N,Adenosine,1.408967335,-0.5086,-1.746085023,Nc1ncnc2c1ncn2C1C=CC(O)C1
13994713,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COS(=O)(=O)N)O)O)Cl)N,Adenosine,-0.095901432,-1.8791,-1.141578934,Nc1nc(Cl)nc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O
14102245,C1=NN(C2=NC(=NC(=C21)N)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.40242275,-2.1174,-0.58433997,Nc1nc(N)c2cnn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
14162719,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCF)O)O)N,Adenosine,0.826618583,-0.7279,-1.762714917,Nc1ncnc2c1ncn2C1OC(CSCF)C(O)C1O
14184873,CC1(OC2C(OC(C2O1)N3C=NC4=C(N=CN=C43)N)CNC)C,Adenosine,1.168291638,-1.1429,-1.844211266,CNCC1OC(n2cnc3c(N)ncnc32)C2OC(C)(C)OC12
14185422,C1C(OC(C1Br)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.574947922,-0.0979,-2.378726832,Nc1ncnc2c1ncn2C1OC(CO)CC1Br
14191021,CSC1=NC=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.127124099,-0.7498,-1.321058828,CSc1ncc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
14237003,C1[C@@H]2[C@H](O1)[C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O,Adenosine,0.393409901,-1.2536,-1.227911501,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@H]2[C@H]1O
14308796,C1C(C(OC1N2C=NC3=C(N=C(N=C32)N)N)CO)F,Adenosine,1.214531422,-0.5394,-1.712692347,Nc1nc(N)c2ncn(C3CC(F)C(CO)O3)c2n1
14330066,C1C(OC(C1O)N2C3=NC=NC(=C3N=C2Cl)N)CO,Adenosine,0.952875901,-0.5708,-1.771224159,Nc1ncnc2c1nc(Cl)n2C1OC(CO)CC1O
14409039,C1CC(OC1CO)N2C3=NC=NC(=C3N=C2Br)N,Adenosine,1.842947922,0.3701,-2.638999966,Nc1ncnc2c1nc(Br)n2C1CCC(CO)O1
14410899,C1=CN=C2C(=C1Cl)C=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.090245909,-0.3918,-1.611537215,OC[C@H]1O[C@@H](n2ncc3c(Cl)ccnc32)[C@H](O)[C@@H]1O
14410995,CCNC1=C2C(=NC=N1)N(C=N2)C3CCC(O3)CO,Adenosine,1.714245909,0.289,-2.095450672,CCNc1ncnc2c1ncn2C1CCC(CO)O1
14430333,C1CC(OC1CO)N2C=NC3=C(N=C(N=C32)C#N)N,Adenosine,0.866968449,-0.6346,-1.64126221,N#Cc1nc(N)c2ncn(C3CCC(CO)O3)c2n1
14430353,CSC1=NC(=C2C(=N1)N(C=N2)C3CCC(O3)CO)N,Adenosine,1.70120524,0.4477,-2.307845276,CSc1nc(N)c2ncn(C3CCC(CO)O3)c2n1
14430375,C1CC(OC1CO)N2C=NC3=C(N=C(N=C32)I)N,Adenosine,1.982245909,0.4721,-2.940292695,Nc1nc(I)nc2c1ncn2C1CCC(CO)O1
14485373,C1C(OC(C1O)N2C=NC3=C(N=C(N=C32)Cl)N)CO,Adenosine,0.952875901,-0.5915,-1.766435559,Nc1nc(Cl)nc2c1ncn2C1OC(CO)CC1O
14485380,C1=CC(OC1CO)N2C=NC3=C(N=C(N=C32)Cl)N,Adenosine,1.615297788,0.3246,-2.219934096,Nc1nc(Cl)nc2c1ncn2C1C=CC(CO)O1
14541163,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)C#N)O)N,Adenosine,-0.140039569,-1.6194,-1.001013902,N#CC1C(CO)OC(n2cnc3c(N)ncnc32)C1O
14730263,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)I)N)C#N,Adenosine,0.871392204,0.5172,-2.734201397,N#Cc1cn(C2OC(CO)C(O)C2I)c2ncnc(N)c12
14731753,C1[C@@H]([C@@H](CO[C@H]1N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,0.393409901,-1.2538,-1.236191372,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@H](O)CO1
14806063,C1C(OC(C1O)N2C=NC3=C(N=C(N=C32)I)N)CO,Adenosine,1.23391657,-0.3598,-2.422460502,Nc1nc(I)nc2c1ncn2C1OC(CO)CC1O
14806070,C#CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H](C[C@H](O3)CO)O)N,Adenosine,0.880009118,-0.2183,-1.608747728,C#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)C[C@H]3O)c2n1
14860272,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)N)N)N,Adenosine,-0.345598117,-2.5993,-0.474397083,Nc1ncnc2c1ncn2C1OC(CO)C(N)C1N
15118681,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN(C2=N)N,Adenosine,-0.26442275,-2.1291,-0.551626607,N=c1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2ncn1N
15168256,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NCCO)CO)O,Adenosine,0.226908552,-1.2379,-0.996892059,OCCNc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
15410716,C1C[C@H](C[C@@H]1N2C=NC3=C(N=C(N=C32)Cl)N)O,Adenosine,2.054340787,0.5215,-2.542604595,Nc1nc(Cl)nc2c1ncn2[C@@H]1CC[C@@H](O)C1
15573114,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O)Cl)N,Adenosine,0.213867882,-1.1646,-1.311647186,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O
15573115,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@H]([C@H](O3)CO)O)O)Cl)N,Adenosine,0.213867882,-1.1646,-1.311647186,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O
15612856,C1=CC=C2C(=C1)C(=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Adenosine,0.309195892,0.9086,-2.09703018,OC[C@H]1O[C@@H](n2nc(Cl)c3ccccc32)[C@H](O)[C@@H]1O
15612863,C1=CC=C2C(=C1)C=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.230618544,0.035,-1.422451322,OC[C@H]1O[C@@H](n2ncc3ccccc32)[C@H](O)[C@@H]1O
15742006,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CI)O,Adenosine,1.714245909,0.6266,-2.969828562,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CI)O1
15886958,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@H]([C@H](O3)CO)N)O,Adenosine,0.226908552,-1.4009,-1.060540048,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](N)[C@H]1O
15926748,CNC1=C2C(=NC(=N1)Cl)N(C=N2)C3C(C(C(O3)CO)F)O,Adenosine,1.37091137,0.3307,-2.245406367,CNc1nc(Cl)nc2c1ncn2C1OC(CO)C(F)C1O
15953881,C1[C@@H]([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)N)CO,Adenosine,0.278875901,-2.0975,-0.890287421,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](N)[C@@H]1O
16076141,COC1=NC=NC2=C1C(=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C#N,Adenosine,-0.131184464,-0.633,-1.32426936,COc1ncnc2c1c(C#N)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
16076142,CSC1=NC=NC2=C1C(=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C#N,Adenosine,-0.204176446,-0.0748,-1.697944212,CSc1ncnc2c1c(C#N)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
16078949,C1=CN(C(=C1C(=O)N)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,-1.173224874,-2.135,-0.126479264,NC(=O)c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
16129586,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)F)N,Adenosine,0.069523404,-1.4514,-0.994234366,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O
16728337,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2C(=O)NN=C3N)CO)O,Adenosine,-0.483598117,-2.0006,-0.496152617,Nc1n[nH]c(=O)c2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
16747775,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[N+](=O)[O-],Adenosine,-0.151442573,-1.4334,-0.590047951,O=[N+]([O-])c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
16760678,C1=NC(=C2C(=N1)N(C=N2)[C@H]3C([C@H]([C@H](O3)CO)O)S)N,Adenosine,0.393409901,-1.0488,-1.344637226,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)C1S
17754151,C1=NC(=C2[C@H](NN(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)I)N,Adenosine,0.853273777,-0.4987,-2.019819427,Nc1ncnc2c1[C@@H](I)NN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
18643544,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P+](=O)O)O)O)N=[N+]=[N-])N,Adenosine,-0.665759936,na,-1.56354393,[N-]=[N+]=Nc1nc(N)c2ncn([C@@H]3O[C@H](CO[P+](=O)O)[C@@H](O)[C@H]3O)c2n1
21117413,C1=N[C@H](C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)CO,Adenosine,-1.181766893,-2.1195,-0.326040007,OC[C@@H]1N=CNc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21124038,CCOC(=O)C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)O,Adenosine,-0.229549187,-1.7221,-0.809903444,CCOC(=O)C(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
21139624,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)[C@@H](CO)O)O)O)N,Adenosine,-0.78495675,-2.5308,-0.330786973,Nc1ncnc2c1ncn2[C@@H]1O[C@H]([C@H](O)CO)[C@@H](O)[C@H]1O
21139656,CC(=O)CSC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.399184464,-1.0763,-1.202678249,CC(=O)CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21139659,C=CCSC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.339823554,-0.1149,-1.645028703,C=CCSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21139829,C1[C@@H]([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O)O,Adenosine,-0.054132118,-1.7645,-0.927502924,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@H](O)[C@@H](CO)O1
21139907,C1[C@H]([C@@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)O,Adenosine,-0.345598117,-2.0201,-0.735690978,Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
21140106,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN=C2Cl)C#N,Adenosine,-0.204176446,-0.2821,-1.671721439,N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(Cl)c12
21140290,C1=C(C2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NN)C(=O)N,Adenosine,-0.639363623,-2.3824,-0.457288854,NNc1ncnc2c1c(C(N)=O)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140332,CN(C)C1=C2C(=CC(=N1)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.145299656,0.331,-1.940231109,CN(C)c1nc(Cl)cc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140410,CSC1=NC=NC2=C1N=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.345598117,-0.6423,-1.161370169,CSc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140443,COC1=NC=NC2=C1N=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.26442275,-1.2005,-0.789588407,COc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140449,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)COC=O)O)O)N,Adenosine,-0.058864202,-1.688,-0.771251175,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC=O)[C@@H](O)[C@@H]1O
21140461,CCOC1=NC=NC2=C1N=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.02704325,-0.8517,-1.003833551,CCOc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140467,C1=C(C2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)N)C#N,Adenosine,0.136815536,-0.5077,-1.684345436,N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(Cl)nc(N)c12
21140478,CN(C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,0.02704325,-1.8091,-0.764555944,CN(N)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140573,CSC1=C2C=NN(C2=NC=C1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.090245909,-0.5144,-1.559816293,CSc1ccnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140595,CCCCNC1=C2C(=NC=N1)N(N=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.579898355,-0.0467,-1.454151738,CCCCNc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140717,COC1=NC=NC2=C1C=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.054132118,-1.1616,-0.981251176,COc1ncnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21140809,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=NC(=NC(=C3N=N2)N)N)O)O)O,Adenosine,-0.617348175,-2.1563,-0.391605019,Nc1nc(N)c2nnn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
21140827,C1=CN(C2=C1C3=NC=NN3C=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine,0.6850011,-1.2872,-1.380703183,OC[C@H]1O[C@@H](n2ccc3c2ncn2ncnc32)[C@H](O)[C@@H]1O
21144431,C1=C(C2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C(=O)NO,Adenosine,-0.639363623,-2.5966,-0.586880568,Nc1ncnc2c1c(C(=O)NO)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21144622,C1=CN2C=NC3=C(C2=N1)C(=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)C#N,Adenosine,-0.218130151,-1.2811,-1.408352118,N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncn3ccnc3c12
21151277,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2SC#N)N,Adenosine,-0.217864202,-1.0249,-1.245541051,N#CSc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21157388,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)F,Adenosine,-0.409468578,-0.0905,-1.399425072,OC[C@H]1O[C@@H](n2cnc3c(=S)nc(F)[nH]c32)[C@H](O)[C@@H]1O
21157436,CCNC1=C2C(=CN(C2=NC=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=S)N,Adenosine,0.132384186,-0.4367,-1.543262339,CCNc1ncnc2c1c(C(N)=S)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21157804,CO[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C2NC(=NC3=S)N)CO,Adenosine,-0.598132118,-0.6307,-1.110050886,CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=S)nc(N)[nH]c32)[C@@H]1O
21157833,C1=C2C(=CN(C2=NC=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=S)N,Adenosine,-0.743990882,-1.1333,-1.041743184,NC(=S)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncncc12
21603711,C1=CN2C(=C(C=N2)C#N)N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-1.345124099,-0.8952,-0.764829776,N#Cc1cnn2ccn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12
